"","Name","date","agg_confirmed","agg_death","agg_active","agg_recover","incident_rate","testing_rate","hospitalization_rate","confirmed","death","Recovered","Active"
"7021","MASSACHUSETTS","2020-06-10",4848832,285978,4075700,487154,1511.1491427715,9751.02948812645,10.1597603594608,100707,7454,-3449,96702
"7022","MICHIGAN","2020-06-10",3214096,278999,1336432,1598665,652.677814451534,7383.05354727719,0,65182,5952,42044,17186
"7023","MINNESOTA","2020-06-10",809684,37337,227134,545213,511.895102375474,6557.07677380368,12.0613807198032,28869,1267,24675,2927
"7024","MISSISSIPPI","2020-06-10",629733,27926,246803,355004,621.03745477797,7186.63615296143,14.1427257479846,18483,868,13356,4259
"7025","MISSOURI","2020-06-10",649330,35683,562135,51512,252.744309179676,4099.90960382753,0,15754,865,228,14661
"7026","MONTANA","2020-06-10",32565,971,8805,22789,52.4898528974212,5110.13512628441,13.1907308377897,561,18,487,56
"7027","NEBRASKA","2020-06-10",502198,6316,420051,75831,830.124772023275,6470.29995740299,6.15892390085939,16058,191,8820,7047
"7028","NEVADA","2020-06-10",411038,18985,345086,46967,331.736444517745,6081.60755494202,0,10218,449,557,9212
"7029","NEW HAMPSHIRE","2020-06-10",196488,8797,94524,93167,380.816217563879,6519.54716847918,9.57898802626497,5178,301,3501,1376
"7030","NEW JERSEY","2020-06-10",8384985,632843,6296828,1455314,1861.54540715747,11359.0679776046,11.0211314455747,165346,14224,26360,124762
"7031","NEW MEXICO","2020-06-10",314377,13047,203808,97522,441.142315372403,11524.8787573999,17.1135135135135,9250,410,3699,5141
"7032","NEW YORK","2020-06-10",21165144,1673013,14915676,4576455,1954.17178376751,13715.5660087117,23.6731762750029,380156,31390,67171,281595
"7033","NORTH CAROLINA","2020-06-10",1135845,35933,555617,544295,366.825818710071,5278.84788108104,0,39805,1090,24985,13730
"7034","NORTH DAKOTA","2020-06-10",101114,2300,36651,62163,385.926604397018,10715.6635549338,6.56239374362462,2941,73,2482,386
"7035","OHIO","2020-06-10",1525056,85970,1359947,79139,338.563276898991,4293.6068645148,16.9121920404296,39575,2459,0,37116
"7036","OKLAHOMA","2020-06-10",301497,16122,85554,199821,189.109295974118,5996.93553478153,14.3658960310036,7483,356,6166,961
"7037","OREGON","2020-06-10",209459,7712,121349,80398,119.96954765079,3716.63761870406,16.9367588932806,5060,169,2332,2559
"7038","PENNSYLVANIA","2020-06-10",3626485,221998,2234240,1170247,635.182548586786,4252.69854551508,0,81316,6062,54560,20694
"7039","RHODE ISLAND","2020-06-10",656293,26591,562632,67070,1487.31169072677,17333.2792126574,11.6019294237116,15756,812,1406,13538
"7040","SOUTH CAROLINA","2020-06-10",525840,20488,238082,267270,306.076429959015,4904.75874169744,12.043911415699,15759,575,7928,7256
"7041","SOUTH DAKOTA","2020-06-10",209040,2158,73895,132987,633.464419623832,6859.7052649665,8.97573162027123,5604,69,4573,962
"7042","TENNESSEE","2020-06-10",1000395,16736,435455,548204,408.980646854217,7743.64513190029,7.124955245256,27930,437,18516,8977
"7043","TEXAS","2020-06-10",2686353,74921,1164247,1447185,278.580947411117,4004.31702695979,0,80777,2037,52317,26423
"7044","UTAH","2020-06-10",422972,4395,200012,218565,401.252917224742,7790.49507198784,7.4160447761194,12864,128,7587,5149
"7045","VERMONT","2020-06-10",62411,3277,21801,37333,175.483862696298,7330.5779428804,0,1095,55,903,137
"7046","VIRGINIA","2020-06-10",1647084,52471,1347681,246932,611.292646645154,4667.13271917033,15.2960116526439,52177,1514,6826,43837
"7047","WASHINGTON","2020-06-10",1164797,61023,959556,144218,319.820646199494,5450.55590406851,15.3855629465386,24354,1176,0,23178
"7048","WEST VIRGINIA","2020-06-10",90203,3236,38678,48289,122.422993203125,6583.7233218034,0,2194,85,1485,624
"7049","WISCONSIN","2020-06-10",714426,25764,299503,389159,370.85864777514,6504.23860536676,13.6294169406752,21593,671,14999,5923
"7050","WYOMING","2020-06-10",42734,548,15760,26426,169.327820388106,5330.71623940189,9.38775510204082,980,18,804,158
"7051","ALABAMA","2020-06-11",724154,26100,451324,246730,465.921640729444,5686.63022096862,9.47690960822937,22845,755,13508,8582
"7052","ALASKA","2020-06-11",27066,661,8861,17544,83.2484672849927,9433.59601938363,0,609,11,397,201
"7053","ARIZONA","2020-06-11",833818,36204,598104,199510,429.567463606567,4253.24957681416,11.293056577222,31267,1135,5980,24152
"7054","ARKANSAS","2020-06-11",306497,5842,110341,190314,358.406311344276,5854.09125310988,8.5521449704142,10816,171,7351,3294
"7055","CALIFORNIA","2020-06-11",4784858,179354,4324777,280727,362.86746002623,6574.28715159863,0,143439,4934,62,138443
"7056","COLORADO","2020-06-11",1249971,64422,948561,236988,497.192439451991,3999.92289974745,17.5852193350098,28632,1582,4150,22900
"7057","CONNECTICUT","2020-06-11",2085359,175592,1530330,379437,1247.05248132899,9030.0724738289,22.2936955983896,44461,4146,7611,32704
"7058","DELAWARE","2020-06-11",406855,14562,209145,183148,1037.828467678,7602.76617332331,0,10106,414,6001,3691
"7059","FLORIDA","2020-06-11",2786967,108870,2567610,110487,321.584159448456,6084.19779048417,17.1567562871911,69069,2848,0,66221
"7060","GEORGIA","2020-06-11",2207699,92446,1979592,135661,517.762172610058,5502.6629343109,16.5044658286795,54973,2375,0,52598
"7061","HAWAII","2020-06-11",43378,981,12040,30357,48.874474528771,4046.62285856349,12.2832369942197,692,17,622,53
"7062","IDAHO","2020-06-11",155256,4252,58401,92603,182.422015987107,3363.89554940643,8.03680981595092,3260,85,2628,547
"7063","ILLINOIS","2020-06-11",5043945,221445,4588998,233502,1030.65691979077,8862.58573254783,0,130603,6185,0,124418
"7064","INDIANA","2020-06-11",1543687,92258,1075376,376053,575.560598964472,4862.31954129834,16.2950345824301,38748,2380,27321,9047
"7065","IOWA","2020-06-11",761387,19285,364336,377766,728.129645301055,6609.64732953627,0,22973,640,13956,8377
"7066","KANSAS","2020-06-11",411083,10643,363436,37004,371.501321175816,4247.4652577786,8.8145615818165,10823,243,657,9923
"7067","KENTUCKY","2020-06-11",429171,19576,272429,137166,267.365136168202,6291.73173596188,20.1423189619087,11945,493,3379,8073
"7068","LOUISIANA","2020-06-11",2178458,141759,737795,1298904,956.635204743424,10103.1149153953,0,44472,2987,33904,7581
"7069","MAINE","2020-06-11",104202,4098,39311,60793,198.406203783332,4869.54438734366,11.5485564304462,2667,100,2062,505
"7070","MARYLAND","2020-06-11",2145734,102309,1832753,210672,995.702716650567,6490.08879067367,16.261607721315,60197,2875,4365,52957
"7071","MASSACHUSETTS","2020-06-11",4949778,293470,4172875,483433,1518.56299518477,9910.59416296228,10.1789484746864,100946,7492,-3721,97175
"7072","MICHIGAN","2020-06-11",3279545,284984,1353855,1640706,655.35132825072,7715.34027171912,0,65449,5985,42041,17423
"7073","MINNESOTA","2020-06-11",839000,38617,230300,570083,519.821151451017,6770.67227081483,12.0139173147769,29316,1280,24870,3166
"7074","MISSISSIPPI","2020-06-11",648216,28794,251062,368360,621.03745477797,7186.63615296143,14.1427257479846,18483,868,13356,4259
"7075","MISSOURI","2020-06-11",665276,36548,576972,51756,255.791188100292,4220.66051121089,0,15946,865,244,14837
"7076","MONTANA","2020-06-11",33128,989,8863,23276,52.6769824977685,5218.76385928603,13.1438721136767,563,18,487,58
"7077","NEBRASKA","2020-06-11",518513,6528,427208,84777,843.410490444622,6599.53846344722,6.12932883849219,16315,212,8946,7157
"7078","NEVADA","2020-06-11",421511,19444,354540,47527,340.015245981048,6274.16273721201,0,10473,459,560,9454
"7079","NEW HAMPSHIRE","2020-06-11",201697,9105,95840,96752,383.096113806537,6612.2139189872,9.59877135726627,5209,308,3585,1316
"7080","NEW JERSEY","2020-06-11",8550801,647134,6421825,1481842,1866.83689495496,11605.1671941267,11.1521204226371,165816,14291,26528,124997
"7081","NEW MEXICO","2020-06-11",323744,13467,208949,101328,446.7221695236,11710.8738957731,16.8997544571368,9367,420,3806,5141
"7082","NEW YORK","2020-06-11",21546036,1704417,15197777,4643842,1957.95515278668,14028.3056659909,23.627432448043,380892,31404,67387,282101
"7083","NORTH CAROLINA","2020-06-11",1177280,37039,570442,569799,377.41879260311,5460.26328545805,0,41435,1106,25504,14825
"7084","NORTH DAKOTA","2020-06-11",104094,2374,37042,64678,391.044298232952,10863.6830074193,6.47651006711409,2980,74,2515,391
"7085","OHIO","2020-06-11",1565060,88462,1397459,79139,342.233362705426,4385.13658023287,16.8808119188081,40004,2492,0,37512
"7086","OKLAHOMA","2020-06-11",309123,16480,86559,206084,192.723171334842,6101.7631920982,14.3194335169158,7626,358,6263,1005
"7087","OREGON","2020-06-11",214696,7883,124065,82748,124.166110878891,3836.27523480008,16.4979950353256,5237,171,2350,2716
"7088","PENNSYLVANIA","2020-06-11",3708333,228111,2254310,1225912,639.338152844843,4330.35835290907,0,81848,6113,55665,20070
"7089","RHODE ISLAND","2020-06-11",672155,27414,576252,68489,1497.31772266489,17727.9510950469,11.6126591854747,15862,823,1419,13620
"7090","SOUTH CAROLINA","2020-06-11",542281,21076,246007,275198,319.322456054075,4468.2419726557,11.5443099568153,16441,588,7928,7925
"7091","SOUTH DAKOTA","2020-06-11",214705,2231,74823,137651,640.359731828874,6979.41240636223,9.07325684024713,5665,73,4664,928
"7092","TENNESSEE","2020-06-11",1028735,17177,444362,567196,414.984301176101,7838.34179653352,7.09597741707833,28340,441,18992,8907
"7093","TEXAS","2020-06-11",2769011,76989,1190879,1501143,285.06807570358,4160.31504612672,0,82658,2068,53958,26632
"7094","UTAH","2020-06-11",436224,4526,205388,226310,413.355383944518,7943.5850376081,7.30455780259583,13252,131,7745,5376
"7095","VERMONT","2020-06-11",63521,3332,21951,38238,177.887751226384,7565.67824112284,0,1110,55,905,150
"7096","VIRGINIA","2020-06-11",1699731,53991,1391913,253827,616.79904877489,4772.96108180416,15.1271677398522,52647,1520,6895,44232
"7097","WASHINGTON","2020-06-11",1189576,62217,983141,144218,325.401814575727,5454.33796640347,15.2266031720408,24779,1194,0,23585
"7098","WEST VIRGINIA","2020-06-11",92420,3322,39293,49805,123.706370068973,6758.37417354715,0,2217,86,1516,615
"7099","WISCONSIN","2020-06-11",736352,26446,305399,404507,376.577905391457,6663.53624618158,13.5729271184895,21926,682,15348,5896
"7100","WYOMING","2020-06-11",43743,566,15937,27240,174.338541603673,5463.06839288892,9.11793855302279,1009,18,814,177
"7101","ALABAMA","2020-06-12",747864,26869,460757,260238,483.563234917712,5840.79531977684,9.2872205820329,23710,769,13508,9433
"7102","ALASKA","2020-06-12",27690,673,9070,17947,85.298922144229,9689.08269484447,0,624,12,403,209
"7103","ARIZONA","2020-06-12",866857,37360,624007,205490,453.91241341022,4275.9733617889,10.9628015375768,33039,1156,5980,25903
"7104","ARKANSAS","2020-06-12",318044,6018,114105,197921,382.629223103952,6001.7814278197,8.32250801073872,11547,176,7607,3764
"7105","CALIFORNIA","2020-06-12",4931517,184332,4466458,280727,371.173750461977,6737.80870289176,0,146659,4978,0,141681
"7106","COLORADO","2020-06-12",1278778,66004,971617,241157,500.231300757666,4069.81670977798,17.5547609955913,28807,1582,4169,23056
"7107","CONNECTICUT","2020-06-12",2130048,179751,1563249,387048,1253.44747842179,9263.04109599031,22.17995479872,44689,4159,7611,32919
"7108","DELAWARE","2020-06-12",417028,14976,212842,189210,1044.70898492859,7978.72995920983,0,10173,414,6062,3697
"7109","FLORIDA","2020-06-12",2857938,111747,2635704,110487,330.439841031669,6219.92438030133,16.8885882966282,70971,2877,0,68094
"7110","GEORGIA","2020-06-12",2263482,94864,2032957,135661,525.391142464607,5575.34535451776,16.4584192316656,55783,2418,0,53365
"7111","HAWAII","2020-06-12",44084,998,12106,30980,49.8632644758848,4137.3090222845,12.1813031161473,706,17,623,66
"7112","IDAHO","2020-06-12",158609,4339,58983,95287,187.626079633365,3437.59180555828,7.90337011631375,3353,87,2684,582
"7113","ILLINOIS","2020-06-12",5175143,227705,4713936,233502,1035.35237753122,9059.17152712306,0,131198,6260,0,124938
"7114","INDIANA","2020-06-12",1582833,94654,1084315,403864,581.472468438712,4978.74474968803,16.2187707556328,39146,2396,27811,8939
"7115","IOWA","2020-06-12",784737,19929,372815,391993,740.078667034329,6799.97591178643,0,23350,644,14227,8479
"7116","KANSAS","2020-06-12",422056,10886,373499,37671,376.650096762656,4433.16443061064,8.86721953886813,10973,243,667,10063
"7117","KENTUCKY","2020-06-12",441337,20073,280719,140545,272.311782890109,6291.73173596188,19.77642610554,12166,497,3379,8290
"7118","LOUISIANA","2020-06-12",2223453,144755,745890,1332808,967.885434372872,10315.2344457509,0,44995,2996,33904,8095
"7119","MAINE","2020-06-12",106923,4198,39827,62898,202.42342725701,4975.92641636885,11.3193678794561,2721,100,2105,516
"7120","MARYLAND","2020-06-12",2206347,105209,1885992,215146,1002.58366304535,6617.86598033637,16.3710755118539,60613,2900,4474,53239
"7121","MASSACHUSETTS","2020-06-12",5050987,301008,4270396,479583,1524.25033402234,10059.6111456172,10.2095013278253,101209,7538,-3850,97521
"7122","MICHIGAN","2020-06-12",3345217,290974,1371496,1682747,657.584262996857,7873.21777011526,0,65672,5990,42041,17641
"7123","MINNESOTA","2020-06-12",868795,39922,233762,595111,528.31461343577,7007.58489206388,11.9382446719248,29795,1305,25028,3462
"7124","MISSISSIPPI","2020-06-12",667307,29675,255916,381716,641.466539477694,7207.06523766115,13.8442197894296,19091,881,13356,4854
"7125","MISSOURI","2020-06-12",681273,37429,592088,51756,260.646642209082,4319.96921185878,0,15997,881,0,15116
"7126","MONTANA","2020-06-12",33701,1007,8929,23765,53.612630499505,5335.25203550223,13.4380453752182,573,18,489,66
"7127","NEBRASKA","2020-06-12",535035,6743,434286,94006,854.111438745084,6760.36286036865,6.22805955695436,16522,215,9229,7078
"7128","NEVADA","2020-06-12",432215,19905,364179,48131,347.514866130157,6475.22398216194,0,10704,461,604,9639
"7129","NEW HAMPSHIRE","2020-06-12",206948,9420,97111,100417,386.185005490137,6760.0394495595,9.59817177680442,5251,315,3665,1271
"7130","NEW JERSEY","2020-06-12",8716965,661475,6546991,1508499,1870.75484762204,11882.1596925983,11.1979730868299,166164,14341,26657,125166
"7131","NEW MEXICO","2020-06-12",333270,13887,214072,105311,454.305048241893,12174.7648473004,17.0585765273987,9526,420,3983,5123
"7132","NEW YORK","2020-06-12",21927750,1735971,15480334,4711445,1962.18060025103,14400.4483292288,23.5765520782575,381714,31554,67603,282557
"7133","NORTH CAROLINA","2020-06-12",1220212,38160,587085,594967,394.89576933213,5679.75046729222,0,42932,1121,25168,16643
"7134","NORTH DAKOTA","2020-06-12",107110,2448,37411,67251,395.768323312276,11044.2457437846,6.53183023872679,3016,74,2573,369
"7135","OHIO","2020-06-12",1605484,90972,1435373,79139,345.826453704733,4480.39626660735,16.8563229764496,40424,2510,0,37914
"7136","OKLAHOMA","2020-06-12",316972,16840,87657,212475,198.358795149118,6222.28467178557,14.0527455726844,7849,360,6391,1098
"7137","OREGON","2020-06-12",220073,8056,126899,85118,127.485426426541,3940.24093963185,16.2730146922075,5377,173,2370,2834
"7138","PENNSYLVANIA","2020-06-12",3790814,234273,2273690,1282851,644.282697009035,4424.18752273572,0,82481,6162,56939,19380
"7139","RHODE ISLAND","2020-06-12",688102,28247,589931,69924,1505.34142752093,18078.6341955198,11.619740390042,15947,833,1435,13679
"7140","SOUTH CAROLINA","2020-06-12",559451,21669,253902,283880,333.481331454806,4584.81477122248,11.5783343040186,17170,593,8682,7895
"7141","SOUTH DAKOTA","2020-06-12",220447,2305,75736,142406,649.063650513927,7121.95320456809,9.14315569487983,5742,74,4755,913
"7142","TENNESSEE","2020-06-12",1057853,17643,453589,586621,426.37660132836,8641.9382490474,7.0368844014012,29118,466,19425,9227
"7143","TEXAS","2020-06-12",2853938,79089,1218592,1556257,292.893325089864,4231.48722399571,0,84927,2100,55114,27713
"7144","UTAH","2020-06-12",449801,4665,210891,234245,423.492759418558,8072.03338284531,7.27701259482949,13577,139,7935,5503
"7145","VERMONT","2020-06-12",64640,3387,22108,39145,179.330084344436,7794.04765148104,0,1119,55,907,157
"7146","VIRGINIA","2020-06-12",1752942,55525,1436588,260829,623.406731330573,5278.29649257415,15.087106049501,53211,1534,7002,44675
"7147","WASHINGTON","2020-06-12",1214747,63421,1007108,144218,330.549621642747,5583.95239434093,14.9854991855707,25171,1204,0,23967
"7148","WEST VIRGINIA","2020-06-12",94669,3410,39901,51358,125.491937882328,6921.25143752159,0,2249,88,1553,608
"7149","WISCONSIN","2020-06-12",758598,27135,311173,420290,382.073888686415,6863.24653916214,13.4990560100692,22246,689,15783,5774
"7150","WYOMING","2020-06-12",44770,584,16132,28054,177.448644427128,5511.79333712305,8.95813047711782,1027,18,814,195
"7151","ALABAMA","2020-06-13",772465,27642,471077,273746,501.735096676956,5980.84714323445,9.10938579732531,24601,773,13508,10320
"7152","ALASKA","2020-06-13",28343,685,9306,18352,89.2631348720858,9815.25401718281,0,653,12,405,236
"7153","ARIZONA","2020-06-13",901517,38549,651269,211699,476.182821780267,4511.74293491559,10.6520484708598,34660,1189,6209,27262
"7154","ARKANSAS","2020-06-13",330139,6195,118416,205528,400.788122754162,6197.12214577222,8.09425382389417,12095,177,7607,4311
"7155","CALIFORNIA","2020-06-13",5081551,189408,4611400,280743,379.674917303438,6895.06383885311,0,150034,5076,16,144942
"7156","COLORADO","2020-06-13",1307780,67601,994838,245341,503.617460498276,4106.12676115036,18.0470312392249,29002,1597,4184,23221
"7157","CONNECTICUT","2020-06-13",2175042,183937,1596446,394659,1262.00218944506,9655.71635607456,22.029603947193,44994,4186,7611,33197
"7158","DELAWARE","2020-06-13",427257,15395,216536,195326,1050.45986501863,8225.70972021968,0,10229,419,6116,3694
"7159","FLORIDA","2020-06-13",2931490,114672,2706331,110487,342.456935756314,6380.6210123534,16.5257232978029,73552,2925,0,70627
"7160","GEORGIA","2020-06-13",2320286,97311,2087314,135661,535.007411873861,5648.07486713113,16.2382930779523,56804,2447,0,54357
"7161","HAWAII","2020-06-13",44807,1015,12185,31607,51.0639379830945,4190.91556298874,12.0331950207469,723,17,627,79
"7162","IDAHO","2020-06-13",161962,4426,59473,98063,187.626079633365,3506.1959134111,7.90337011631375,3353,87,2776,490
"7163","ILLINOIS","2020-06-13",5307014,233994,4839518,233502,1040.66337426957,9231.55401263954,0,131871,6289,0,125582
