"","Name","date","Confirmed.Cases","Deaths","Recovered","Active","Incident.Rate","Testing.Rate","Hospitalization.Rate"
"430","NEW JERSEY","2020-01-30",0,0,0,0,0,0,0
"431","NEW MEXICO","2020-01-30",0,0,0,0,0,0,0
"432","NEW YORK","2020-01-30",0,0,0,0,0,0,0
"433","NORTH CAROLINA","2020-01-30",0,0,0,0,0,0,0
"434","NORTH DAKOTA","2020-01-30",0,0,0,0,0,0,0
"435","OHIO","2020-01-30",0,0,0,0,0,0,0
"436","OKLAHOMA","2020-01-30",0,0,0,0,0,0,0
"437","OREGON","2020-01-30",0,0,0,0,0,0,0
"438","PENNSYLVANIA","2020-01-30",0,0,0,0,0,0,0
"439","RHODE ISLAND","2020-01-30",0,0,0,0,0,0,0
"440","SOUTH CAROLINA","2020-01-30",0,0,0,0,0,0,0
"441","SOUTH DAKOTA","2020-01-30",0,0,0,0,0,0,0
"442","TENNESSEE","2020-01-30",0,0,0,0,0,0,0
"443","TEXAS","2020-01-30",0,0,0,0,0,0,0
"444","UTAH","2020-01-30",0,0,0,0,0,0,0
"445","VERMONT","2020-01-30",0,0,0,0,0,0,0
"446","VIRGINIA","2020-01-30",0,0,0,0,0,0,0
"447","WASHINGTON","2020-01-30",1,0,0,0,0,0,0
"448","WEST VIRGINIA","2020-01-30",0,0,0,0,0,0,0
"449","WISCONSIN","2020-01-30",0,0,0,0,0,0,0
"450","WYOMING","2020-01-30",0,0,0,0,0,0,0
"451","ALABAMA","2020-01-31",0,0,0,0,0,0,0
"452","ALASKA","2020-01-31",0,0,0,0,0,0,0
"453","ARIZONA","2020-01-31",1,0,0,0,0,0,0
"454","ARKANSAS","2020-01-31",0,0,0,0,0,0,0
"455","CALIFORNIA","2020-01-31",3,0,0,0,0,0,0
"456","COLORADO","2020-01-31",0,0,0,0,0,0,0
"457","CONNECTICUT","2020-01-31",0,0,0,0,0,0,0
"458","DELAWARE","2020-01-31",0,0,0,0,0,0,0
"459","FLORIDA","2020-01-31",0,0,0,0,0,0,0
"460","GEORGIA","2020-01-31",0,0,0,0,0,0,0
"461","HAWAII","2020-01-31",0,0,0,0,0,0,0
"462","IDAHO","2020-01-31",0,0,0,0,0,0,0
"463","ILLINOIS","2020-01-31",2,0,0,0,0,0,0
"464","INDIANA","2020-01-31",0,0,0,0,0,0,0
"465","IOWA","2020-01-31",0,0,0,0,0,0,0
"466","KANSAS","2020-01-31",0,0,0,0,0,0,0
"467","KENTUCKY","2020-01-31",0,0,0,0,0,0,0
"468","LOUISIANA","2020-01-31",0,0,0,0,0,0,0
"469","MAINE","2020-01-31",0,0,0,0,0,0,0
"470","MARYLAND","2020-01-31",0,0,0,0,0,0,0
"471","MASSACHUSETTS","2020-01-31",1,0,0,0,0,0,0
"472","MICHIGAN","2020-01-31",0,0,0,0,0,0,0
"473","MINNESOTA","2020-01-31",0,0,0,0,0,0,0
"474","MISSISSIPPI","2020-01-31",0,0,0,0,0,0,0
"475","MISSOURI","2020-01-31",0,0,0,0,0,0,0
"476","MONTANA","2020-01-31",0,0,0,0,0,0,0
"477","NEBRASKA","2020-01-31",0,0,0,0,0,0,0
"478","NEVADA","2020-01-31",0,0,0,0,0,0,0
"479","NEW HAMPSHIRE","2020-01-31",0,0,0,0,0,0,0
"480","NEW JERSEY","2020-01-31",0,0,0,0,0,0,0
"481","NEW MEXICO","2020-01-31",0,0,0,0,0,0,0
"482","NEW YORK","2020-01-31",0,0,0,0,0,0,0
"483","NORTH CAROLINA","2020-01-31",0,0,0,0,0,0,0
"484","NORTH DAKOTA","2020-01-31",0,0,0,0,0,0,0
"485","OHIO","2020-01-31",0,0,0,0,0,0,0
"486","OKLAHOMA","2020-01-31",0,0,0,0,0,0,0
"487","OREGON","2020-01-31",0,0,0,0,0,0,0
"488","PENNSYLVANIA","2020-01-31",0,0,0,0,0,0,0
"489","RHODE ISLAND","2020-01-31",0,0,0,0,0,0,0
"490","SOUTH CAROLINA","2020-01-31",0,0,0,0,0,0,0
"491","SOUTH DAKOTA","2020-01-31",0,0,0,0,0,0,0
"492","TENNESSEE","2020-01-31",0,0,0,0,0,0,0
"493","TEXAS","2020-01-31",0,0,0,0,0,0,0
"494","UTAH","2020-01-31",0,0,0,0,0,0,0
"495","VERMONT","2020-01-31",0,0,0,0,0,0,0
"496","VIRGINIA","2020-01-31",0,0,0,0,0,0,0
"497","WASHINGTON","2020-01-31",1,0,0,0,0,0,0
"498","WEST VIRGINIA","2020-01-31",0,0,0,0,0,0,0
"499","WISCONSIN","2020-01-31",0,0,0,0,0,0,0
"500","WYOMING","2020-01-31",0,0,0,0,0,0,0
"501","ALABAMA","2020-02-01",0,0,0,0,0,0,0
"502","ALASKA","2020-02-01",0,0,0,0,0,0,0
"503","ARIZONA","2020-02-01",1,0,0,0,0,0,0
"504","ARKANSAS","2020-02-01",0,0,0,0,0,0,0
"505","CALIFORNIA","2020-02-01",3,0,0,0,0,0,0
"506","COLORADO","2020-02-01",0,0,0,0,0,0,0
"507","CONNECTICUT","2020-02-01",0,0,0,0,0,0,0
"508","DELAWARE","2020-02-01",0,0,0,0,0,0,0
"509","FLORIDA","2020-02-01",0,0,0,0,0,0,0
"510","GEORGIA","2020-02-01",0,0,0,0,0,0,0
"511","HAWAII","2020-02-01",0,0,0,0,0,0,0
"512","IDAHO","2020-02-01",0,0,0,0,0,0,0
"513","ILLINOIS","2020-02-01",2,0,0,0,0,0,0
"514","INDIANA","2020-02-01",0,0,0,0,0,0,0
"515","IOWA","2020-02-01",0,0,0,0,0,0,0
"516","KANSAS","2020-02-01",0,0,0,0,0,0,0
"517","KENTUCKY","2020-02-01",0,0,0,0,0,0,0
"518","LOUISIANA","2020-02-01",0,0,0,0,0,0,0
"519","MAINE","2020-02-01",0,0,0,0,0,0,0
"520","MARYLAND","2020-02-01",0,0,0,0,0,0,0
"521","MASSACHUSETTS","2020-02-01",1,0,0,0,0,0,0
"522","MICHIGAN","2020-02-01",0,0,0,0,0,0,0
"523","MINNESOTA","2020-02-01",0,0,0,0,0,0,0
"524","MISSISSIPPI","2020-02-01",0,0,0,0,0,0,0
"525","MISSOURI","2020-02-01",0,0,0,0,0,0,0
"526","MONTANA","2020-02-01",0,0,0,0,0,0,0
"527","NEBRASKA","2020-02-01",0,0,0,0,0,0,0
"528","NEVADA","2020-02-01",0,0,0,0,0,0,0
"529","NEW HAMPSHIRE","2020-02-01",0,0,0,0,0,0,0
"530","NEW JERSEY","2020-02-01",0,0,0,0,0,0,0
"531","NEW MEXICO","2020-02-01",0,0,0,0,0,0,0
"532","NEW YORK","2020-02-01",0,0,0,0,0,0,0
"533","NORTH CAROLINA","2020-02-01",0,0,0,0,0,0,0
"534","NORTH DAKOTA","2020-02-01",0,0,0,0,0,0,0
"535","OHIO","2020-02-01",0,0,0,0,0,0,0
"536","OKLAHOMA","2020-02-01",0,0,0,0,0,0,0
"537","OREGON","2020-02-01",0,0,0,0,0,0,0
"538","PENNSYLVANIA","2020-02-01",0,0,0,0,0,0,0
"539","RHODE ISLAND","2020-02-01",0,0,0,0,0,0,0
"540","SOUTH CAROLINA","2020-02-01",0,0,0,0,0,0,0
"541","SOUTH DAKOTA","2020-02-01",0,0,0,0,0,0,0
"542","TENNESSEE","2020-02-01",0,0,0,0,0,0,0
"543","TEXAS","2020-02-01",0,0,0,0,0,0,0
"544","UTAH","2020-02-01",0,0,0,0,0,0,0
"545","VERMONT","2020-02-01",0,0,0,0,0,0,0
"546","VIRGINIA","2020-02-01",0,0,0,0,0,0,0
"547","WASHINGTON","2020-02-01",1,0,0,0,0,0,0
"548","WEST VIRGINIA","2020-02-01",0,0,0,0,0,0,0
"549","WISCONSIN","2020-02-01",0,0,0,0,0,0,0
"550","WYOMING","2020-02-01",0,0,0,0,0,0,0
"551","ALABAMA","2020-02-02",0,0,0,0,0,0,0
"552","ALASKA","2020-02-02",0,0,0,0,0,0,0
"553","ARIZONA","2020-02-02",1,0,0,0,0,0,0
"554","ARKANSAS","2020-02-02",0,0,0,0,0,0,0
"555","CALIFORNIA","2020-02-02",3,0,0,0,0,0,0
"556","COLORADO","2020-02-02",0,0,0,0,0,0,0
"557","CONNECTICUT","2020-02-02",0,0,0,0,0,0,0
"558","DELAWARE","2020-02-02",0,0,0,0,0,0,0
"559","FLORIDA","2020-02-02",0,0,0,0,0,0,0
"560","GEORGIA","2020-02-02",0,0,0,0,0,0,0
"561","HAWAII","2020-02-02",0,0,0,0,0,0,0
"562","IDAHO","2020-02-02",0,0,0,0,0,0,0
"563","ILLINOIS","2020-02-02",2,0,0,0,0,0,0
"564","INDIANA","2020-02-02",0,0,0,0,0,0,0
"565","IOWA","2020-02-02",0,0,0,0,0,0,0
"566","KANSAS","2020-02-02",0,0,0,0,0,0,0
"567","KENTUCKY","2020-02-02",0,0,0,0,0,0,0
"568","LOUISIANA","2020-02-02",0,0,0,0,0,0,0
"569","MAINE","2020-02-02",0,0,0,0,0,0,0
"570","MARYLAND","2020-02-02",0,0,0,0,0,0,0
"571","MASSACHUSETTS","2020-02-02",1,0,0,0,0,0,0
"572","MICHIGAN","2020-02-02",0,0,0,0,0,0,0
"573","MINNESOTA","2020-02-02",0,0,0,0,0,0,0
"574","MISSISSIPPI","2020-02-02",0,0,0,0,0,0,0
"575","MISSOURI","2020-02-02",0,0,0,0,0,0,0
"576","MONTANA","2020-02-02",0,0,0,0,0,0,0
"577","NEBRASKA","2020-02-02",0,0,0,0,0,0,0
"578","NEVADA","2020-02-02",0,0,0,0,0,0,0
"579","NEW HAMPSHIRE","2020-02-02",0,0,0,0,0,0,0
"580","NEW JERSEY","2020-02-02",0,0,0,0,0,0,0
"581","NEW MEXICO","2020-02-02",0,0,0,0,0,0,0
"582","NEW YORK","2020-02-02",0,0,0,0,0,0,0
"583","NORTH CAROLINA","2020-02-02",0,0,0,0,0,0,0
"584","NORTH DAKOTA","2020-02-02",0,0,0,0,0,0,0
"585","OHIO","2020-02-02",0,0,0,0,0,0,0
"586","OKLAHOMA","2020-02-02",0,0,0,0,0,0,0
"587","OREGON","2020-02-02",0,0,0,0,0,0,0
"588","PENNSYLVANIA","2020-02-02",0,0,0,0,0,0,0
"589","RHODE ISLAND","2020-02-02",0,0,0,0,0,0,0
"590","SOUTH CAROLINA","2020-02-02",0,0,0,0,0,0,0
"591","SOUTH DAKOTA","2020-02-02",0,0,0,0,0,0,0
"592","TENNESSEE","2020-02-02",0,0,0,0,0,0,0
"593","TEXAS","2020-02-02",0,0,0,0,0,0,0
"594","UTAH","2020-02-02",0,0,0,0,0,0,0
"595","VERMONT","2020-02-02",0,0,0,0,0,0,0
"596","VIRGINIA","2020-02-02",0,0,0,0,0,0,0
"597","WASHINGTON","2020-02-02",1,0,0,0,0,0,0
"598","WEST VIRGINIA","2020-02-02",0,0,0,0,0,0,0
"599","WISCONSIN","2020-02-02",0,0,0,0,0,0,0
"600","WYOMING","2020-02-02",0,0,0,0,0,0,0
"601","ALABAMA","2020-02-03",0,0,0,0,0,0,0
"602","ALASKA","2020-02-03",0,0,0,0,0,0,0
"603","ARIZONA","2020-02-03",1,0,0,0,0,0,0
"604","ARKANSAS","2020-02-03",0,0,0,0,0,0,0
"605","CALIFORNIA","2020-02-03",6,0,0,0,0,0,0
"606","COLORADO","2020-02-03",0,0,0,0,0,0,0
"607","CONNECTICUT","2020-02-03",0,0,0,0,0,0,0
"608","DELAWARE","2020-02-03",0,0,0,0,0,0,0
"609","FLORIDA","2020-02-03",0,0,0,0,0,0,0
"610","GEORGIA","2020-02-03",0,0,0,0,0,0,0
"611","HAWAII","2020-02-03",0,0,0,0,0,0,0
"612","IDAHO","2020-02-03",0,0,0,0,0,0,0
"613","ILLINOIS","2020-02-03",2,0,0,0,0,0,0
"614","INDIANA","2020-02-03",0,0,0,0,0,0,0
"615","IOWA","2020-02-03",0,0,0,0,0,0,0
"616","KANSAS","2020-02-03",0,0,0,0,0,0,0
"617","KENTUCKY","2020-02-03",0,0,0,0,0,0,0
"618","LOUISIANA","2020-02-03",0,0,0,0,0,0,0
"619","MAINE","2020-02-03",0,0,0,0,0,0,0
"620","MARYLAND","2020-02-03",0,0,0,0,0,0,0
"621","MASSACHUSETTS","2020-02-03",1,0,0,0,0,0,0
"622","MICHIGAN","2020-02-03",0,0,0,0,0,0,0
"623","MINNESOTA","2020-02-03",0,0,0,0,0,0,0
"624","MISSISSIPPI","2020-02-03",0,0,0,0,0,0,0
"625","MISSOURI","2020-02-03",0,0,0,0,0,0,0
"626","MONTANA","2020-02-03",0,0,0,0,0,0,0
"627","NEBRASKA","2020-02-03",0,0,0,0,0,0,0
"628","NEVADA","2020-02-03",0,0,0,0,0,0,0
"629","NEW HAMPSHIRE","2020-02-03",0,0,0,0,0,0,0
"630","NEW JERSEY","2020-02-03",0,0,0,0,0,0,0
"631","NEW MEXICO","2020-02-03",0,0,0,0,0,0,0
"632","NEW YORK","2020-02-03",0,0,0,0,0,0,0
"633","NORTH CAROLINA","2020-02-03",0,0,0,0,0,0,0
"634","NORTH DAKOTA","2020-02-03",0,0,0,0,0,0,0
"635","OHIO","2020-02-03",0,0,0,0,0,0,0
"636","OKLAHOMA","2020-02-03",0,0,0,0,0,0,0
"637","OREGON","2020-02-03",0,0,0,0,0,0,0
"638","PENNSYLVANIA","2020-02-03",0,0,0,0,0,0,0
"639","RHODE ISLAND","2020-02-03",0,0,0,0,0,0,0
"640","SOUTH CAROLINA","2020-02-03",0,0,0,0,0,0,0
"641","SOUTH DAKOTA","2020-02-03",0,0,0,0,0,0,0
"642","TENNESSEE","2020-02-03",0,0,0,0,0,0,0
"643","TEXAS","2020-02-03",0,0,0,0,0,0,0
"644","UTAH","2020-02-03",0,0,0,0,0,0,0
"645","VERMONT","2020-02-03",0,0,0,0,0,0,0
"646","VIRGINIA","2020-02-03",0,0,0,0,0,0,0
"647","WASHINGTON","2020-02-03",1,0,0,0,0,0,0
"648","WEST VIRGINIA","2020-02-03",0,0,0,0,0,0,0
"649","WISCONSIN","2020-02-03",0,0,0,0,0,0,0
"650","WYOMING","2020-02-03",0,0,0,0,0,0,0
"651","ALABAMA","2020-02-04",0,0,0,0,0,0,0
"652","ALASKA","2020-02-04",0,0,0,0,0,0,0
"653","ARIZONA","2020-02-04",1,0,0,0,0,0,0
"654","ARKANSAS","2020-02-04",0,0,0,0,0,0,0
"655","CALIFORNIA","2020-02-04",6,0,0,0,0,0,0
"656","COLORADO","2020-02-04",0,0,0,0,0,0,0
"657","CONNECTICUT","2020-02-04",0,0,0,0,0,0,0
"658","DELAWARE","2020-02-04",0,0,0,0,0,0,0
"659","FLORIDA","2020-02-04",0,0,0,0,0,0,0
"660","GEORGIA","2020-02-04",0,0,0,0,0,0,0
"661","HAWAII","2020-02-04",0,0,0,0,0,0,0
"662","IDAHO","2020-02-04",0,0,0,0,0,0,0
"663","ILLINOIS","2020-02-04",2,0,0,0,0,0,0
"664","INDIANA","2020-02-04",0,0,0,0,0,0,0
"665","IOWA","2020-02-04",0,0,0,0,0,0,0
"666","KANSAS","2020-02-04",0,0,0,0,0,0,0
"667","KENTUCKY","2020-02-04",0,0,0,0,0,0,0
"668","LOUISIANA","2020-02-04",0,0,0,0,0,0,0
"669","MAINE","2020-02-04",0,0,0,0,0,0,0
"670","MARYLAND","2020-02-04",0,0,0,0,0,0,0
"671","MASSACHUSETTS","2020-02-04",1,0,0,0,0,0,0
"672","MICHIGAN","2020-02-04",0,0,0,0,0,0,0
"673","MINNESOTA","2020-02-04",0,0,0,0,0,0,0
"674","MISSISSIPPI","2020-02-04",0,0,0,0,0,0,0
"675","MISSOURI","2020-02-04",0,0,0,0,0,0,0
"676","MONTANA","2020-02-04",0,0,0,0,0,0,0
"677","NEBRASKA","2020-02-04",0,0,0,0,0,0,0
"678","NEVADA","2020-02-04",0,0,0,0,0,0,0
"679","NEW HAMPSHIRE","2020-02-04",0,0,0,0,0,0,0
"680","NEW JERSEY","2020-02-04",0,0,0,0,0,0,0
"681","NEW MEXICO","2020-02-04",0,0,0,0,0,0,0
"682","NEW YORK","2020-02-04",0,0,0,0,0,0,0
"683","NORTH CAROLINA","2020-02-04",0,0,0,0,0,0,0
"684","NORTH DAKOTA","2020-02-04",0,0,0,0,0,0,0
"685","OHIO","2020-02-04",0,0,0,0,0,0,0
"686","OKLAHOMA","2020-02-04",0,0,0,0,0,0,0
"687","OREGON","2020-02-04",0,0,0,0,0,0,0
"688","PENNSYLVANIA","2020-02-04",0,0,0,0,0,0,0
"689","RHODE ISLAND","2020-02-04",0,0,0,0,0,0,0
"690","SOUTH CAROLINA","2020-02-04",0,0,0,0,0,0,0
"691","SOUTH DAKOTA","2020-02-04",0,0,0,0,0,0,0
"692","TENNESSEE","2020-02-04",0,0,0,0,0,0,0
"693","TEXAS","2020-02-04",0,0,0,0,0,0,0
"694","UTAH","2020-02-04",0,0,0,0,0,0,0
"695","VERMONT","2020-02-04",0,0,0,0,0,0,0
"696","VIRGINIA","2020-02-04",0,0,0,0,0,0,0
"697","WASHINGTON","2020-02-04",1,0,0,0,0,0,0
"698","WEST VIRGINIA","2020-02-04",0,0,0,0,0,0,0
"699","WISCONSIN","2020-02-04",0,0,0,0,0,0,0
"700","WYOMING","2020-02-04",0,0,0,0,0,0,0
"701","ALABAMA","2020-02-05",0,0,0,0,0,0,0
"702","ALASKA","2020-02-05",0,0,0,0,0,0,0
"703","ARIZONA","2020-02-05",1,0,0,0,0,0,0
"704","ARKANSAS","2020-02-05",0,0,0,0,0,0,0
"705","CALIFORNIA","2020-02-05",6,0,0,0,0,0,0
"706","COLORADO","2020-02-05",0,0,0,0,0,0,0
"707","CONNECTICUT","2020-02-05",0,0,0,0,0,0,0
"708","DELAWARE","2020-02-05",0,0,0,0,0,0,0
"709","FLORIDA","2020-02-05",0,0,0,0,0,0,0
"710","GEORGIA","2020-02-05",0,0,0,0,0,0,0
"711","HAWAII","2020-02-05",0,0,0,0,0,0,0
"712","IDAHO","2020-02-05",0,0,0,0,0,0,0
"713","ILLINOIS","2020-02-05",2,0,0,0,0,0,0
"714","INDIANA","2020-02-05",0,0,0,0,0,0,0
"715","IOWA","2020-02-05",0,0,0,0,0,0,0
"716","KANSAS","2020-02-05",0,0,0,0,0,0,0
"717","KENTUCKY","2020-02-05",0,0,0,0,0,0,0
"718","LOUISIANA","2020-02-05",0,0,0,0,0,0,0
"719","MAINE","2020-02-05",0,0,0,0,0,0,0
"720","MARYLAND","2020-02-05",0,0,0,0,0,0,0
"721","MASSACHUSETTS","2020-02-05",1,0,0,0,0,0,0
"722","MICHIGAN","2020-02-05",0,0,0,0,0,0,0
"723","MINNESOTA","2020-02-05",0,0,0,0,0,0,0
"724","MISSISSIPPI","2020-02-05",0,0,0,0,0,0,0
"725","MISSOURI","2020-02-05",0,0,0,0,0,0,0
"726","MONTANA","2020-02-05",0,0,0,0,0,0,0
"727","NEBRASKA","2020-02-05",0,0,0,0,0,0,0
"728","NEVADA","2020-02-05",0,0,0,0,0,0,0
"729","NEW HAMPSHIRE","2020-02-05",0,0,0,0,0,0,0
"730","NEW JERSEY","2020-02-05",0,0,0,0,0,0,0
"731","NEW MEXICO","2020-02-05",0,0,0,0,0,0,0
"732","NEW YORK","2020-02-05",0,0,0,0,0,0,0
"733","NORTH CAROLINA","2020-02-05",0,0,0,0,0,0,0
"734","NORTH DAKOTA","2020-02-05",0,0,0,0,0,0,0
"735","OHIO","2020-02-05",0,0,0,0,0,0,0
"736","OKLAHOMA","2020-02-05",0,0,0,0,0,0,0
"737","OREGON","2020-02-05",0,0,0,0,0,0,0
"738","PENNSYLVANIA","2020-02-05",0,0,0,0,0,0,0
"739","RHODE ISLAND","2020-02-05",0,0,0,0,0,0,0
"740","SOUTH CAROLINA","2020-02-05",0,0,0,0,0,0,0
"741","SOUTH DAKOTA","2020-02-05",0,0,0,0,0,0,0
"742","TENNESSEE","2020-02-05",0,0,0,0,0,0,0
"743","TEXAS","2020-02-05",0,0,0,0,0,0,0
"744","UTAH","2020-02-05",0,0,0,0,0,0,0
"745","VERMONT","2020-02-05",0,0,0,0,0,0,0
"746","VIRGINIA","2020-02-05",0,0,0,0,0,0,0
"747","WASHINGTON","2020-02-05",1,0,0,0,0,0,0
"748","WEST VIRGINIA","2020-02-05",0,0,0,0,0,0,0
"749","WISCONSIN","2020-02-05",0,0,0,0,0,0,0
"750","WYOMING","2020-02-05",0,0,0,0,0,0,0
"751","ALABAMA","2020-02-06",0,0,0,0,0,0,0
"752","ALASKA","2020-02-06",0,0,0,0,0,0,0
"753","ARIZONA","2020-02-06",1,0,0,0,0,0,0
"754","ARKANSAS","2020-02-06",0,0,0,0,0,0,0
"755","CALIFORNIA","2020-02-06",6,0,0,0,0,0,0
"756","COLORADO","2020-02-06",0,0,0,0,0,0,0
"757","CONNECTICUT","2020-02-06",0,0,0,0,0,0,0
"758","DELAWARE","2020-02-06",0,0,0,0,0,0,0
"759","FLORIDA","2020-02-06",0,0,0,0,0,0,0
"760","GEORGIA","2020-02-06",0,0,0,0,0,0,0
"761","HAWAII","2020-02-06",0,0,0,0,0,0,0
"762","IDAHO","2020-02-06",0,0,0,0,0,0,0
"763","ILLINOIS","2020-02-06",2,0,0,0,0,0,0
"764","INDIANA","2020-02-06",0,0,0,0,0,0,0
"765","IOWA","2020-02-06",0,0,0,0,0,0,0
"766","KANSAS","2020-02-06",0,0,0,0,0,0,0
"767","KENTUCKY","2020-02-06",0,0,0,0,0,0,0
"768","LOUISIANA","2020-02-06",0,0,0,0,0,0,0
"769","MAINE","2020-02-06",0,0,0,0,0,0,0
"770","MARYLAND","2020-02-06",0,0,0,0,0,0,0
"771","MASSACHUSETTS","2020-02-06",2,0,0,0,0,0,0
"772","MICHIGAN","2020-02-06",0,0,0,0,0,0,0
"773","MINNESOTA","2020-02-06",0,0,0,0,0,0,0
"774","MISSISSIPPI","2020-02-06",0,0,0,0,0,0,0
"775","MISSOURI","2020-02-06",0,0,0,0,0,0,0
"776","MONTANA","2020-02-06",0,0,0,0,0,0,0
"777","NEBRASKA","2020-02-06",0,0,0,0,0,0,0
"778","NEVADA","2020-02-06",0,0,0,0,0,0,0
"779","NEW HAMPSHIRE","2020-02-06",0,0,0,0,0,0,0
"780","NEW JERSEY","2020-02-06",0,0,0,0,0,0,0
"781","NEW MEXICO","2020-02-06",0,0,0,0,0,0,0
"782","NEW YORK","2020-02-06",0,0,0,0,0,0,0
"783","NORTH CAROLINA","2020-02-06",0,0,0,0,0,0,0
"784","NORTH DAKOTA","2020-02-06",0,0,0,0,0,0,0
"785","OHIO","2020-02-06",0,0,0,0,0,0,0
"786","OKLAHOMA","2020-02-06",0,0,0,0,0,0,0
"787","OREGON","2020-02-06",0,0,0,0,0,0,0
"788","PENNSYLVANIA","2020-02-06",0,0,0,0,0,0,0
"789","RHODE ISLAND","2020-02-06",0,0,0,0,0,0,0
"790","SOUTH CAROLINA","2020-02-06",0,0,0,0,0,0,0
"791","SOUTH DAKOTA","2020-02-06",0,0,0,0,0,0,0
"792","TENNESSEE","2020-02-06",0,0,0,0,0,0,0
"793","TEXAS","2020-02-06",0,0,0,0,0,0,0
"794","UTAH","2020-02-06",0,0,0,0,0,0,0
"795","VERMONT","2020-02-06",0,0,0,0,0,0,0
"796","VIRGINIA","2020-02-06",0,0,0,0,0,0,0
"797","WASHINGTON","2020-02-06",1,0,0,0,0,0,0
"798","WEST VIRGINIA","2020-02-06",0,0,0,0,0,0,0
"799","WISCONSIN","2020-02-06",0,0,0,0,0,0,0
"800","WYOMING","2020-02-06",0,0,0,0,0,0,0
"801","ALABAMA","2020-02-07",0,0,0,0,0,0,0
"802","ALASKA","2020-02-07",0,0,0,0,0,0,0
"803","ARIZONA","2020-02-07",1,0,0,0,0,0,0
"804","ARKANSAS","2020-02-07",0,0,0,0,0,0,0
"805","CALIFORNIA","2020-02-07",6,0,0,0,0,0,0
"806","COLORADO","2020-02-07",0,0,0,0,0,0,0
"807","CONNECTICUT","2020-02-07",0,0,0,0,0,0,0
"808","DELAWARE","2020-02-07",0,0,0,0,0,0,0
"809","FLORIDA","2020-02-07",0,0,0,0,0,0,0
"810","GEORGIA","2020-02-07",0,0,0,0,0,0,0
"811","HAWAII","2020-02-07",0,0,0,0,0,0,0
"812","IDAHO","2020-02-07",0,0,0,0,0,0,0
"813","ILLINOIS","2020-02-07",2,0,0,0,0,0,0
"814","INDIANA","2020-02-07",0,0,0,0,0,0,0
"815","IOWA","2020-02-07",0,0,0,0,0,0,0
"816","KANSAS","2020-02-07",0,0,0,0,0,0,0
"817","KENTUCKY","2020-02-07",0,0,0,0,0,0,0
"818","LOUISIANA","2020-02-07",0,0,0,0,0,0,0
"819","MAINE","2020-02-07",0,0,0,0,0,0,0
"820","MARYLAND","2020-02-07",0,0,0,0,0,0,0
"821","MASSACHUSETTS","2020-02-07",2,0,0,0,0,0,0
"822","MICHIGAN","2020-02-07",0,0,0,0,0,0,0
"823","MINNESOTA","2020-02-07",0,0,0,0,0,0,0
"824","MISSISSIPPI","2020-02-07",0,0,0,0,0,0,0
"825","MISSOURI","2020-02-07",0,0,0,0,0,0,0
"826","MONTANA","2020-02-07",0,0,0,0,0,0,0
"827","NEBRASKA","2020-02-07",0,0,0,0,0,0,0
"828","NEVADA","2020-02-07",0,0,0,0,0,0,0
"829","NEW HAMPSHIRE","2020-02-07",0,0,0,0,0,0,0
"830","NEW JERSEY","2020-02-07",0,0,0,0,0,0,0
"831","NEW MEXICO","2020-02-07",0,0,0,0,0,0,0
"832","NEW YORK","2020-02-07",0,0,0,0,0,0,0
"833","NORTH CAROLINA","2020-02-07",0,0,0,0,0,0,0
"834","NORTH DAKOTA","2020-02-07",0,0,0,0,0,0,0
"835","OHIO","2020-02-07",0,0,0,0,0,0,0
"836","OKLAHOMA","2020-02-07",0,0,0,0,0,0,0
"837","OREGON","2020-02-07",0,0,0,0,0,0,0
"838","PENNSYLVANIA","2020-02-07",0,0,0,0,0,0,0
"839","RHODE ISLAND","2020-02-07",0,0,0,0,0,0,0
"840","SOUTH CAROLINA","2020-02-07",0,0,0,0,0,0,0
"841","SOUTH DAKOTA","2020-02-07",0,0,0,0,0,0,0
"842","TENNESSEE","2020-02-07",0,0,0,0,0,0,0
"843","TEXAS","2020-02-07",0,0,0,0,0,0,0
"844","UTAH","2020-02-07",0,0,0,0,0,0,0
"845","VERMONT","2020-02-07",0,0,0,0,0,0,0
"846","VIRGINIA","2020-02-07",0,0,0,0,0,0,0
"847","WASHINGTON","2020-02-07",1,0,0,0,0,0,0
"848","WEST VIRGINIA","2020-02-07",0,0,0,0,0,0,0
"849","WISCONSIN","2020-02-07",0,0,0,0,0,0,0
"850","WYOMING","2020-02-07",0,0,0,0,0,0,0
"851","ALABAMA","2020-02-08",0,0,0,0,0,0,0
"852","ALASKA","2020-02-08",0,0,0,0,0,0,0
"853","ARIZONA","2020-02-08",1,0,0,0,0,0,0
"854","ARKANSAS","2020-02-08",0,0,0,0,0,0,0
"855","CALIFORNIA","2020-02-08",6,0,0,0,0,0,0
"856","COLORADO","2020-02-08",0,0,0,0,0,0,0
"857","CONNECTICUT","2020-02-08",0,0,0,0,0,0,0
"858","DELAWARE","2020-02-08",0,0,0,0,0,0,0
"859","FLORIDA","2020-02-08",0,0,0,0,0,0,0
"860","GEORGIA","2020-02-08",0,0,0,0,0,0,0
"861","HAWAII","2020-02-08",0,0,0,0,0,0,0
"862","IDAHO","2020-02-08",0,0,0,0,0,0,0
"863","ILLINOIS","2020-02-08",2,0,0,0,0,0,0
"864","INDIANA","2020-02-08",0,0,0,0,0,0,0
"865","IOWA","2020-02-08",0,0,0,0,0,0,0
"866","KANSAS","2020-02-08",0,0,0,0,0,0,0
