"","Province_State","statefips","date","Population","confirmed","death"
"11497","Washington",53,2020-09-07,7614893,77545,1953
"11498","West Virginia",54,2020-09-07,1792147,11575,248
"11499","Wisconsin",55,2020-09-07,5822434,81760,1168
"11500","Wyoming",56,2020-09-07,578759,4032,42
"11501","Alabama",1,2020-09-08,4903185,133606,2277
"11502","Alaska",2,2020-09-08,731545,5828,42
"11503","Arizona",4,2020-09-08,7278717,206045,5221
"11504","Arkansas",5,2020-09-08,3017804,66021,917
"11505","California",6,2020-09-08,39512223,744344,13823
"11506","Colorado",8,2020-09-08,5758736,59651,1973
"11507","Connecticut",9,2020-09-08,3565287,53782,4474
"11508","Delaware",10,2020-09-08,973764,18308,609
"11509","Florida",12,2020-09-08,21477737,650092,11915
"11510","Georgia",13,2020-09-08,10617423,285350,6070
"11511","Hawaii",15,2020-09-08,1415872,10025,88
"11512","Idaho",16,2020-09-08,1787065,33978,389
"11513","Illinois",17,2020-09-08,12671821,254276,8405
"11514","Indiana",18,2020-09-08,6732219,100780,3380
"11515","Iowa",19,2020-09-08,3155070,71019,1185
"11516","Kansas",20,2020-09-08,2913314,47012,484
"11517","Kentucky",21,2020-09-08,4467673,53319,997
"11518","Louisiana",22,2020-09-08,4648794,153433,5118
"11519","Maine",23,2020-09-08,1344212,4714,134
"11520","Maryland",24,2020-09-08,6045680,113239,3807
"11521","Massachusetts",25,2020-09-08,6892503,122962,9141
"11522","Michigan",26,2020-09-08,9986857,118902,6811
"11523","Minnesota",27,2020-09-08,5639632,81608,1914
"11524","Mississippi",28,2020-09-08,2976149,87379,2585
"11525","Missouri",29,2020-09-08,6626371,96181,1690
"11526","Montana",30,2020-09-08,1068778,8381,119
"11527","Nebraska",31,2020-09-08,1934408,36469,407
"11528","Nevada",32,2020-09-08,3080156,72104,1393
"11529","New Hampshire",33,2020-09-08,1359711,7494,433
"11530","New Jersey",34,2020-09-08,8882190,194667,15996
"11531","New Mexico",35,2020-09-08,2096829,26181,807
"11532","New York",36,2020-09-08,19453561,440578,33016
"11533","North Carolina",37,2020-09-08,10488084,183399,2909
"11534","North Dakota",38,2020-09-08,762062,13872,156
"11535","Ohio",39,2020-09-08,11689100,131992,4298
"11536","Oklahoma",40,2020-09-08,3956971,65053,854
"11537","Oregon",41,2020-09-08,4217737,28356,486
"11538","Pennsylvania",42,2020-09-08,12801989,145156,7780
"11539","Rhode Island",44,2020-09-08,1059361,22592,1059
"11540","South Carolina",45,2020-09-08,5148714,125908,2912
"11541","South Dakota",46,2020-09-08,884659,15403,173
"11542","Tennessee",47,2020-09-08,6829174,165754,1896
"11543","Texas",48,2020-09-08,28995881,662427,13792
"11544","Utah",49,2020-09-08,3205958,55359,424
"11545","Vermont",50,2020-09-08,623989,1654,58
"11546","Virginia",51,2020-09-08,8535519,128350,2686
"11547","Washington",53,2020-09-08,7614893,77545,1953
"11548","West Virginia",54,2020-09-08,1792147,11662,252
"11549","Wisconsin",55,2020-09-08,5822434,82477,1168
"11550","Wyoming",56,2020-09-08,578759,4105,42
"11551","Alabama",1,2020-09-09,4903185,134417,2285
"11552","Alaska",2,2020-09-09,731545,5891,42
"11553","Arizona",4,2020-09-09,7278717,206541,5251
"11554","Arkansas",5,2020-09-09,3017804,66406,928
"11555","California",6,2020-09-09,39512223,747290,13983
"11556","Colorado",8,2020-09-09,5758736,59891,1977
"11557","Connecticut",9,2020-09-09,3565287,53871,4474
"11558","Delaware",10,2020-09-09,973764,18308,609
"11559","Florida",12,2020-09-09,21477737,652259,12110
"11560","Georgia",13,2020-09-09,10617423,287300,6128
"11561","Hawaii",15,2020-09-09,1415872,10123,91
"11562","Idaho",16,2020-09-09,1787065,34300,407
"11563","Illinois",17,2020-09-09,12671821,255613,8433
"11564","Indiana",18,2020-09-09,6732219,101485,3397
"11565","Iowa",19,2020-09-09,3155070,71595,1204
"11566","Kansas",20,2020-09-09,2913314,47424,499
"11567","Kentucky",21,2020-09-09,4467673,53977,1013
"11568","Louisiana",22,2020-09-09,4648794,154955,5140
"11569","Maine",23,2020-09-09,1344212,4713,134
"11570","Maryland",24,2020-09-09,6045680,113575,3816
"11571","Massachusetts",25,2020-09-09,6892503,123143,9146
"11572","Michigan",26,2020-09-09,9986857,119872,6886
"11573","Minnesota",27,2020-09-09,5639632,81868,1921
"11574","Mississippi",28,2020-09-09,2976149,87805,2623
"11575","Missouri",29,2020-09-09,6626371,97504,1702
"11576","Montana",30,2020-09-09,1068778,8468,122
"11577","Nebraska",31,2020-09-09,1934408,36917,421
"11578","Nevada",32,2020-09-09,3080156,72258,1412
"11579","New Hampshire",33,2020-09-09,1359711,7494,433
"11580","New Jersey",34,2020-09-09,8882190,194994,16008
"11581","New Mexico",35,2020-09-09,2096829,26268,813
"11582","New York",36,2020-09-09,19453561,441154,33019
"11583","North Carolina",37,2020-09-09,10488084,184649,2958
"11584","North Dakota",38,2020-09-09,762062,14110,157
"11585","Ohio",39,2020-09-09,11689100,132965,4324
"11586","Oklahoma",40,2020-09-09,3956971,65929,863
"11587","Oregon",41,2020-09-09,4217737,28471,494
"11588","Pennsylvania",42,2020-09-09,12801989,146029,7794
"11589","Rhode Island",44,2020-09-09,1059361,22676,1062
"11590","South Carolina",45,2020-09-09,5148714,126213,2942
"11591","South Dakota",46,2020-09-09,884659,15571,173
"11592","Tennessee",47,2020-09-09,6829174,166606,1931
"11593","Texas",48,2020-09-09,28995881,667500,13923
"11594","Utah",49,2020-09-09,3205958,55673,427
"11595","Vermont",50,2020-09-09,623989,1656,58
"11596","Virginia",51,2020-09-09,8535519,129229,2697
"11597","Washington",53,2020-09-09,7614893,78009,1978
"11598","West Virginia",54,2020-09-09,1792147,11814,255
"11599","Wisconsin",55,2020-09-09,5822434,83334,1183
"11600","Wyoming",56,2020-09-09,578759,4152,42
"11601","Alabama",1,2020-09-10,4903185,135565,2301
"11602","Alaska",2,2020-09-10,731545,6012,42
"11603","Arizona",4,2020-09-10,7278717,207002,5273
"11604","Arkansas",5,2020-09-10,3017804,66804,940
"11605","California",6,2020-09-10,39512223,750961,14077
"11606","Colorado",8,2020-09-10,5758736,60155,1979
"11607","Connecticut",9,2020-09-10,3565287,54093,4478
"11608","Delaware",10,2020-09-10,973764,18466,613
"11609","Florida",12,2020-09-10,21477737,654731,12326
"11610","Georgia",13,2020-09-10,10617423,289123,6204
"11611","Hawaii",15,2020-09-10,1415872,10292,94
"11612","Idaho",16,2020-09-10,1787065,34617,407
"11613","Illinois",17,2020-09-10,12671821,257566,8461
"11614","Indiana",18,2020-09-10,6732219,102243,3410
"11615","Iowa",19,2020-09-10,3155070,72458,1207
"11616","Kansas",20,2020-09-10,2913314,47802,503
"11617","Kentucky",21,2020-09-10,4467673,54772,1035
"11618","Louisiana",22,2020-09-10,4648794,155419,5161
"11619","Maine",23,2020-09-10,1344212,4760,134
"11620","Maryland",24,2020-09-10,6045680,114078,3824
"11621","Massachusetts",25,2020-09-10,6892503,123546,9166
"11622","Michigan",26,2020-09-10,9986857,120846,6894
"11623","Minnesota",27,2020-09-10,5639632,82249,1936
"11624","Mississippi",28,2020-09-10,2976149,88322,2656
"11625","Missouri",29,2020-09-10,6626371,98738,1713
"11626","Montana",30,2020-09-10,1068778,8663,123
"11627","Nebraska",31,2020-09-10,1934408,37373,430
"11628","Nevada",32,2020-09-10,3080156,72546,1429
"11629","New Hampshire",33,2020-09-10,1359711,7573,434
"11630","New Jersey",34,2020-09-10,8882190,195414,16014
"11631","New Mexico",35,2020-09-10,2096829,26429,816
"11632","New York",36,2020-09-10,19453561,441911,33019
"11633","North Carolina",37,2020-09-10,10488084,186339,2990
"11634","North Dakota",38,2020-09-10,762062,14443,160
"11635","Ohio",39,2020-09-10,11689100,134086,4354
"11636","Oklahoma",40,2020-09-10,3956971,66700,876
"11637","Oregon",41,2020-09-10,4217737,28654,497
"11638","Pennsylvania",42,2020-09-10,12801989,146696,7807
"11639","Rhode Island",44,2020-09-10,1059361,22782,1067
"11640","South Carolina",45,2020-09-10,5148714,126592,2975
"11641","South Dakota",46,2020-09-10,884659,15834,177
"11642","Tennessee",47,2020-09-10,6829174,168237,1988
"11643","Texas",48,2020-09-10,28995881,669141,13930
"11644","Utah",49,2020-09-10,3205958,56019,430
"11645","Vermont",50,2020-09-10,623989,1661,58
"11646","Virginia",51,2020-09-10,8535519,130460,2708
"11647","Washington",53,2020-09-10,7614893,78467,1985
"11648","West Virginia",54,2020-09-10,1792147,12016,258
"11649","Wisconsin",55,2020-09-10,5822434,84881,1193
"11650","Wyoming",56,2020-09-10,578759,4199,42
"11651","Alabama",1,2020-09-11,4903185,136703,2333
"11652","Alaska",2,2020-09-11,731545,6104,43
"11653","Arizona",4,2020-09-11,7278717,207523,5288
"11654","Arkansas",5,2020-09-11,3017804,67911,953
"11655","California",6,2020-09-11,39512223,754905,14230
"11656","Colorado",8,2020-09-11,5758736,60462,1985
"11657","Connecticut",9,2020-09-11,3565287,54326,4480
"11658","Delaware",10,2020-09-11,973764,18559,613
"11659","Florida",12,2020-09-11,21477737,658381,12502
"11660","Georgia",13,2020-09-11,10617423,290781,6246
"11661","Hawaii",15,2020-09-11,1415872,10459,96
"11662","Idaho",16,2020-09-11,1787065,34950,412
"11663","Illinois",17,2020-09-11,12671821,259879,8505
"11664","Indiana",18,2020-09-11,6732219,103505,3420
"11665","Iowa",19,2020-09-11,3155070,73399,1216
"11666","Kansas",20,2020-09-11,2913314,48370,516
"11667","Kentucky",21,2020-09-11,4467673,55704,1044
"11668","Louisiana",22,2020-09-11,4648794,156174,5202
"11669","Maine",23,2020-09-11,1344212,4792,134
"11670","Maryland",24,2020-09-11,6045680,114724,3828
"11671","Massachusetts",25,2020-09-11,6892503,123986,9180
"11672","Michigan",26,2020-09-11,9986857,122251,6900
"11673","Minnesota",27,2020-09-11,5639632,82716,1949
"11674","Mississippi",28,2020-09-11,2976149,89175,2670
"11675","Missouri",29,2020-09-11,6626371,100268,1720
"11676","Montana",30,2020-09-11,1068778,8785,131
"11677","Nebraska",31,2020-09-11,1934408,37851,437
"11678","Nevada",32,2020-09-11,3080156,72806,1439
"11679","New Hampshire",33,2020-09-11,1359711,7620,434
"11680","New Jersey",34,2020-09-11,8882190,195888,16023
"11681","New Mexico",35,2020-09-11,2096829,26563,818
"11682","New York",36,2020-09-11,19453561,442791,33019
"11683","North Carolina",37,2020-09-11,10488084,187841,3023
"11684","North Dakota",38,2020-09-11,762062,14684,164
"11685","Ohio",39,2020-09-11,11689100,135326,4403
"11686","Oklahoma",40,2020-09-11,3956971,67642,888
"11687","Oregon",41,2020-09-11,4217737,28865,499
"11688","Pennsylvania",42,2020-09-11,12801989,147703,7829
"11689","Rhode Island",44,2020-09-11,1059361,22905,1071
"11690","South Carolina",45,2020-09-11,5148714,129046,3028
"11691","South Dakota",46,2020-09-11,884659,16117,177
"11692","Tennessee",47,2020-09-11,6829174,169859,2025
"11693","Texas",48,2020-09-11,28995881,674943,14227
"11694","Utah",49,2020-09-11,3205958,56675,431
"11695","Vermont",50,2020-09-11,623989,1668,58
"11696","Virginia",51,2020-09-11,8535519,131571,2711
"11697","Washington",53,2020-09-11,7614893,79011,1991
"11698","West Virginia",54,2020-09-11,1792147,12177,264
"11699","Wisconsin",55,2020-09-11,5822434,86250,1197
"11700","Wyoming",56,2020-09-11,578759,4264,42
"11701","Alabama",1,2020-09-12,4903185,137646,2350
"11702","Alaska",2,2020-09-12,731545,6207,44
"11703","Arizona",4,2020-09-12,7278717,208128,5315
"11704","Arkansas",5,2020-09-12,3017804,69710,969
"11705","California",6,2020-09-12,39512223,758933,14327
"11706","Colorado",8,2020-09-12,5758736,60876,1988
"11707","Connecticut",9,2020-09-12,3565287,54326,4480
"11708","Delaware",10,2020-09-12,973764,18726,613
"11709","Florida",12,2020-09-12,21477737,661571,12600
"11710","Georgia",13,2020-09-12,10617423,292905,6287
"11711","Hawaii",15,2020-09-12,1415872,10588,97
"11712","Idaho",16,2020-09-12,1787065,35167,415
"11713","Illinois",17,2020-09-12,12671821,261999,8527
"11714","Indiana",18,2020-09-12,6732219,104561,3437
"11715","Iowa",19,2020-09-12,3155070,74205,1218
"11716","Kansas",20,2020-09-12,2913314,48658,526
"11717","Kentucky",21,2020-09-12,4467673,56415,1057
"11718","Louisiana",22,2020-09-12,4648794,156174,5202
"11719","Maine",23,2020-09-12,1344212,4834,135
"11720","Maryland",24,2020-09-12,6045680,115533,3836
"11721","Massachusetts",25,2020-09-12,6892503,124540,9196
"11722","Michigan",26,2020-09-12,9986857,123058,6911
"11723","Minnesota",27,2020-09-12,5639632,83588,1958
"11724","Mississippi",28,2020-09-12,2976149,89620,2685
"11725","Missouri",29,2020-09-12,6626371,102290,1728
"11726","Montana",30,2020-09-12,1068778,8925,133
"11727","Nebraska",31,2020-09-12,1934408,38120,437
"11728","Nevada",32,2020-09-12,3080156,73220,1449
"11729","New Hampshire",33,2020-09-12,1359711,7652,435
"11730","New Jersey",34,2020-09-12,8882190,196337,16027
"11731","New Mexico",35,2020-09-12,2096829,26661,821
"11732","New York",36,2020-09-12,19453561,443640,33023
"11733","North Carolina",37,2020-09-12,10488084,188945,3047
"11734","North Dakota",38,2020-09-12,762062,15151,167
"11735","Ohio",39,2020-09-12,11689100,136568,4411
"11736","Oklahoma",40,2020-09-12,3956971,68659,899
"11737","Oregon",41,2020-09-12,4217737,29156,505
"11738","Pennsylvania",42,2020-09-12,12801989,148635,7829
"11739","Rhode Island",44,2020-09-12,1059361,22905,1071
"11740","South Carolina",45,2020-09-12,5148714,129978,3040
"11741","South Dakota",46,2020-09-12,884659,16437,183
"11742","Tennessee",47,2020-09-12,6829174,170891,2064
"11743","Texas",48,2020-09-12,28995881,677625,14332
"11744","Utah",49,2020-09-12,3205958,57247,433
"11745","Vermont",50,2020-09-12,623989,1677,58
"11746","Virginia",51,2020-09-12,8535519,132868,2722
"11747","Washington",53,2020-09-12,7614893,79476,1991
"11748","West Virginia",54,2020-09-12,1792147,12528,266
"11749","Wisconsin",55,2020-09-12,5822434,87603,1209
"11750","Wyoming",56,2020-09-12,578759,4297,42
"11751","Alabama",1,2020-09-13,4903185,138755,2351
"11752","Alaska",2,2020-09-13,731545,6268,44
"11753","Arizona",4,2020-09-13,7278717,208512,5322
"11754","Arkansas",5,2020-09-13,3017804,70219,981
"11755","California",6,2020-09-13,39512223,761728,14378
"11756","Colorado",8,2020-09-13,5758736,61293,1988
"11757","Connecticut",9,2020-09-13,3565287,54326,4480
"11758","Delaware",10,2020-09-13,973764,18849,615
"11759","Florida",12,2020-09-13,21477737,663994,12608
"11760","Georgia",13,2020-09-13,10617423,294314,6333
"11761","Hawaii",15,2020-09-13,1415872,10700,99
"11762","Idaho",16,2020-09-13,1787065,35279,415
"11763","Illinois",17,2020-09-13,12671821,263459,8541
"11764","Indiana",18,2020-09-13,6732219,105804,3438
"11765","Iowa",19,2020-09-13,3155070,74676,1220
"11766","Kansas",20,2020-09-13,2913314,48766,528
"11767","Kentucky",21,2020-09-13,4467673,56945,1060
"11768","Louisiana",22,2020-09-13,4648794,157455,5235
"11769","Maine",23,2020-09-13,1344212,4863,136
"11770","Maryland",24,2020-09-13,6045680,116110,3838
"11771","Massachusetts",25,2020-09-13,6892503,124826,9210
"11772","Michigan",26,2020-09-13,9986857,123058,6911
"11773","Minnesota",27,2020-09-13,5639632,84311,1971
"11774","Mississippi",28,2020-09-13,2976149,89874,2697
"11775","Missouri",29,2020-09-13,6626371,103997,1731
"11776","Montana",30,2020-09-13,1068778,9021,135
"11777","Nebraska",31,2020-09-13,1934408,38188,434
"11778","Nevada",32,2020-09-13,3080156,73537,1452
"11779","New Hampshire",33,2020-09-13,1359711,7696,436
"11780","New Jersey",34,2020-09-13,8882190,196634,16031
"11781","New Mexico",35,2020-09-13,2096829,26761,823
"11782","New York",36,2020-09-13,19453561,444365,33023
"11783","North Carolina",37,2020-09-13,10488084,189768,3052
"11784","North Dakota",38,2020-09-13,762062,15577,168
"11785","Ohio",39,2020-09-13,11689100,137405,4415
"11786","Oklahoma",40,2020-09-13,3956971,69354,905
"11787","Oregon",41,2020-09-13,4217737,29337,509
"11788","Pennsylvania",42,2020-09-13,12801989,149184,7829
"11789","Rhode Island",44,2020-09-13,1059361,22905,1071
"11790","South Carolina",45,2020-09-13,5148714,131864,3064
"11791","South Dakota",46,2020-09-13,884659,16638,184
"11792","Tennessee",47,2020-09-13,6829174,171824,2078
"11793","Texas",48,2020-09-13,28995881,681885,14405
"11794","Utah",49,2020-09-13,3205958,57875,433
"11795","Vermont",50,2020-09-13,623989,1684,58
"11796","Virginia",51,2020-09-13,8535519,133742,2724
"11797","Washington",53,2020-09-13,7614893,79826,1991
"11798","West Virginia",54,2020-09-13,1792147,12705,267
"11799","Wisconsin",55,2020-09-13,5822434,89185,1210
"11800","Wyoming",56,2020-09-13,578759,4346,42
"11801","Alabama",1,2020-09-14,4903185,139459,2355
"11802","Alaska",2,2020-09-14,731545,6343,44
"11803","Arizona",4,2020-09-14,7278717,208725,5322
"11804","Arkansas",5,2020-09-14,3017804,70627,992
"11805","California",6,2020-09-14,39512223,765134,14439
"11806","Colorado",8,2020-09-14,5758736,61667,1990
"11807","Connecticut",9,2020-09-14,3565287,54895,4485
"11808","Delaware",10,2020-09-14,973764,18937,617
"11809","Florida",12,2020-09-14,21477737,665730,12642
"11810","Georgia",13,2020-09-14,10617423,295337,6353
"11811","Hawaii",15,2020-09-14,1415872,10779,99
"11812","Idaho",16,2020-09-14,1787065,35532,419
"11813","Illinois",17,2020-09-14,12671821,264831,8546
"11814","Indiana",18,2020-09-14,6732219,106540,3439
"11815","Iowa",19,2020-09-14,3155070,75064,1224
"11816","Kansas",20,2020-09-14,2913314,49660,542
"11817","Kentucky",21,2020-09-14,4467673,57282,1065
"11818","Louisiana",22,2020-09-14,4648794,157947,5252
"11819","Maine",23,2020-09-14,1344212,4904,136
"11820","Maryland",24,2020-09-14,6045680,116646,3839
"11821","Massachusetts",25,2020-09-14,6892503,125080,9219
"11822","Michigan",26,2020-09-14,9986857,124287,6921
"11823","Minnesota",27,2020-09-14,5639632,84949,1974
"11824","Mississippi",28,2020-09-14,2976149,90018,2706
"11825","Missouri",29,2020-09-14,6626371,105278,1738
"11826","Montana",30,2020-09-14,1068778,9107,138
"11827","Nebraska",31,2020-09-14,1934408,38642,435
"11828","Nevada",32,2020-09-14,3080156,73814,1456
"11829","New Hampshire",33,2020-09-14,1359711,7714,436
"11830","New Jersey",34,2020-09-14,8882190,196968,16034
"11831","New Mexico",35,2020-09-14,2096829,26842,823
"11832","New York",36,2020-09-14,19453561,444948,33030
"11833","North Carolina",37,2020-09-14,10488084,191028,3060
"11834","North Dakota",38,2020-09-14,762062,15831,170
"11835","Ohio",39,2020-09-14,11689100,138484,4419
"11836","Oklahoma",40,2020-09-14,3956971,70223,905
"11837","Oregon",41,2020-09-14,4217737,29337,509
"11838","Pennsylvania",42,2020-09-14,12801989,150000,7855
"11839","Rhode Island",44,2020-09-14,1059361,23130,1075
"11840","South Carolina",45,2020-09-14,5148714,132680,3077
"11841","South Dakota",46,2020-09-14,884659,16801,184
"11842","Tennessee",47,2020-09-14,6829174,174274,2097
"11843","Texas",48,2020-09-14,28995881,685748,14451
"11844","Utah",49,2020-09-14,3205958,58438,436
"11845","Vermont",50,2020-09-14,623989,1696,58
"11846","Virginia",51,2020-09-14,8535519,134493,2743
"11847","Washington",53,2020-09-14,7614893,80138,2006
"11848","West Virginia",54,2020-09-14,1792147,12830,278
"11849","Wisconsin",55,2020-09-14,5822434,89956,1210
"11850","Wyoming",56,2020-09-14,578759,4394,42
"11851","Alabama",1,2020-09-15,4903185,140160,2387
"11852","Alaska",2,2020-09-15,731545,6384,44
"11853","Arizona",4,2020-09-15,7278717,209209,5344
"11854","Arkansas",5,2020-09-15,3017804,71497,1150
"11855","California",6,2020-09-15,39512223,768204,14594
"11856","Colorado",8,2020-09-15,5758736,62079,1996
"11857","Connecticut",9,2020-09-15,3565287,55031,4485
